ID_REF	M1M	M2M	M3M	E1M	E2M	E3M	M1F	M2F	M3F	E1F	E2F	E3F
FBtr0071632	10.23511241	10.41558524	10.61128518	10.14203658	9.269378486	10.97994694	10.55693842	10.4785579	10.62721348	10.37670311	10.91733814	8.055222232
FBtr0071634	10.9614952	10.90323949	10.62473433	10.1466472	9.499712372	11.03549985	10.86523389	10.42534327	10.40379773	9.239570606	10.96918676	9.876459084
FBtr0071635	12.54178858	12.24218414	11.88065216	12.02014782	12.61383481	11.84698306	10.04699109	9.998072631	9.518898599	9.617092003	9.342775172	9.720059014
FBtr0071636	9.507559589	8.581379872	8.238923443	8.088848648	8.565552624	8.48976569	11.38043861	11.11663215	11.13131025	10.49748663	11.09733373	8.810677664
FBtr0071637	10.81660427	10.04249359	9.305972344	8.955034924	9.904510742	9.415288188	12.25017706	12.05562276	11.86175997	10.94254999	11.65751054	9.980952971
FBtr0071639	11.37977884	10.65572408	10.10171888	10.23025382	10.67164473	9.664087766	12.28101513	12.64576438	12.5374103	11.99409228	12.15154293	12.30624296
FBtr0071640	10.53240453	10.79268554	10.64212012	10.78413358	10.31685012	10.6438799	10.8417939	11.28027693	10.855385	11.65262573	11.27885422	10.75932955
FBtr0071641	11.99721872	12.14691919	12.13323121	12.18273878	11.80922165	12.07421092	12.03600972	12.43584324	12.25132781	12.37537888	12.33306166	11.15525838
FBtr0071653	11.3061087	11.51861121	11.44431806	11.05871465	10.89209309	11.45388118	10.75802371	10.92906678	10.58845249	10.19762904	10.42014961	8.332439865
FBtr0071655	5.941334062	7.957476455	10.52724045	11.01952339	8.082399229	10.41983475	4.150283459	4.433900859	4.725244906	5.073156132	4.444640566	8.033211538
FBtr0071656	6.676927439	8.484608236	10.87582122	11.11611402	8.179726005	10.5890881	5.069238148	5.227032491	5.368523922	5.449980587	5.157484376	8.626528572
FBtr0071657	10.19951604	9.885462107	9.598314768	9.724396864	10.60863314	9.777296417	4.728154533	4.650201614	4.525517677	4.986092324	5.061953284	6.154506251
FBtr0071658	10.04371141	9.976780762	10.10263386	10.0184471	9.534794268	9.759312321	11.19143002	12.05489456	11.73818669	11.99178783	12.05826068	10.73227615
FBtr0071659	10.81380139	10.48921546	10.17824779	10.57410965	11.01599773	10.76632582	11.04710475	10.97337428	10.88092845	10.55932326	10.28506994	10.0937837
FBtr0071660	11.90569041	11.75156929	11.80010842	11.65876435	11.59091162	11.91150816	12.46737084	12.47195898	12.39162833	12.26741507	12.97118914	11.12735025
FBtr0071661	10.10587997	10.54779008	11.12373738	10.86090826	9.990370916	11.19575267	9.849983627	10.23294994	9.926672855	10.71176771	10.49807132	8.367597343
FBtr0071663	13.22346911	12.90984569	12.54313777	12.83752134	13.45092748	12.6871366	13.31990197	13.05005295	12.84819562	12.68662728	12.38362673	13.38838074
FBtr0071664	8.158963566	8.831363937	9.274654435	9.500417671	8.740969036	9.784266437	9.756342321	9.161467507	9.73429233	10.88836145	10.70253202	11.28387404
FBtr0071665	9.524051331	10.06937323	10.30115846	10.48522313	10.67785747	10.14868312	10.65575199	10.5285051	11.43765575	11.73464108	11.5455176	12.78343402
FBtr0071666	10.67980977	10.01278849	8.951561569	8.657522824	9.844739341	8.934463426	11.90311636	11.43668297	11.67989992	10.62832934	11.16983145	6.489184851
FBtr0071667	12.58680098	12.24642507	11.91989958	11.67844974	12.22484672	11.88369817	13.31849765	13.23705448	13.36350591	12.68480147	13.15006752	12.10065682
FBtr0071668	11.33302936	11.35899975	11.14748663	11.14202822	11.81679572	10.71023277	6.170387792	5.672230141	5.567551532	5.25292273	6.016297962	7.896296677
FBtr0071670	12.71074715	12.65123657	12.46175284	12.56668922	12.87385293	12.4196437	13.23353529	13.17337517	13.31913618	13.14350614	13.15303172	13.25739007
FBtr0071671	11.48913958	11.76476148	12.2261192	12.23749677	12.13577389	12.23780377	10.13861214	10.54891561	10.01643239	10.76606696	10.14139319	10.89025227
FBtr0071672	12.84498586	13.02767641	13.04169346	13.02829954	13.09900663	12.92450634	12.53979395	12.89058387	13.05905359	13.35981745	13.07230981	13.04029191
FBtr0071673	13.07826426	13.3860866	13.20089024	13.21525278	13.36017155	13.24704022	12.70605153	12.81096487	13.11144847	13.28663093	13.00707003	13.20035924
FBtr0071675	10.18145133	9.939597285	9.290800594	9.091866147	10.07748963	9.356549027	10.48124586	10.11592604	9.95986823	9.252343747	9.584887922	9.546693664
FBtr0071676	10.68916277	11.64976651	12.74776679	12.94927681	12.08649032	12.61656433	10.79316979	12.08520604	11.81872297	13.58723592	12.62913592	13.89681985
FBtr0071678	12.65013372	12.52920137	12.02750136	11.9629122	12.58969414	12.05825699	12.58525263	12.32759236	12.21237403	11.76589405	11.56253175	12.38355883
FBtr0071679	10.74565315	10.73924849	10.85277137	10.94774358	10.92318692	10.60151323	11.68902173	12.41635816	12.28650639	12.89180214	12.7094187	13.17186465
FBtr0071680	11.49621566	11.77627218	12.09206727	12.10222021	11.76913206	12.12687028	11.267576	11.73588345	11.26393288	11.89673881	11.58085668	10.81280536
FBtr0071682	6.709553948	9.586761179	10.02503544	11.09283786	9.700347639	11.54565756	7.926148901	9.043001575	8.622295299	10.85148366	9.757203806	11.41959056
FBtr0071683	12.23343666	11.48888576	10.91970528	11.06441088	11.7769695	11.0770818	13.22866801	13.0825576	13.00770159	12.26426498	12.75118558	11.86916043
FBtr0071684	10.42275188	10.16827134	10.23142605	10.17842048	10.95367935	10.00899382	5.433256599	6.189217709	5.536531646	7.330530614	6.800894724	7.621701722
FBtr0071685	10.57971069	10.24288482	10.24757261	10.34107344	11.09308026	10.05030796	5.579967549	6.172295485	5.654320964	7.556755104	6.756751115	7.49242365
FBtr0071686	9.608611339	9.732544801	9.668163634	9.404447824	9.21960804	9.676801415	10.33267426	10.64652019	10.4997596	10.52813457	10.75982703	7.733186197
FBtr0071687	11.5224656	11.14406192	10.82421024	11.08792647	11.75441358	11.23036335	11.77216374	11.56341204	11.69569835	11.21975855	11.42842608	11.6924173
FBtr0071688	11.31210696	10.27413141	9.715103494	9.373741074	9.92107179	9.750885491	12.22891051	12.07649229	11.89531254	11.3706752	11.92314714	9.209308358
FBtr0071689	9.627315549	9.864939648	10.63725548	10.4258323	10.17140588	10.65115397	9.760332738	10.16501299	9.80342241	10.36484893	9.5474747	9.587797015
FBtr0071690	13.6446657	14.03130068	14.01798349	14.10453277	13.930665	14.1438731	13.10461915	13.16740033	13.29566713	13.77538608	13.71177974	13.61434282
FBtr0071691	13.1706761	13.57209418	13.64410259	13.66905937	13.54765878	13.70927871	12.5616402	12.55223697	12.71506541	13.3252145	13.16116546	12.88764687
FBtr0071692	9.016599945	8.47594131	7.427809792	7.133380629	8.127358828	7.280380123	9.190108376	8.662334764	8.605919112	7.384043761	7.8892478	6.08629336
FBtr0071693	5.52355882	6.006405751	6.059195181	5.417464369	5.761692171	5.257021936	7.192435844	6.264667784	6.93612201	6.566659919	6.554955618	8.567164752
FBtr0071694	4.085229179	4.842772718	4.297653651	4.490011684	3.918176303	4.382591174	4.041558406	4.644802287	4.427210584	4.436521668	4.860525852	6.808533071
FBtr0071695	4.597179545	5.201872984	4.739729313	5.194410172	5.07014027	5.918438712	5.533033765	5.427126759	5.56414949	5.147644536	5.04529443	7.674197919
FBtr0071696	5.617160343	4.679440689	4.615098436	4.302925835	4.444627315	4.187641078	5.660429527	4.766695861	4.526744917	4.543081327	5.126551678	7.729076869
FBtr0071697	4.529477407	3.872799216	4.576346779	4.534933133	4.07946345	4.185731782	4.165702954	4.344445053	4.272874218	5.251465368	4.061992154	6.040719314
FBtr0071699	7.468404924	7.042821599	6.46932272	6.52809305	7.333169665	6.649447326	10.32706339	10.37010324	10.29666262	10.16646088	10.57338788	9.849975341
FBtr0071700	7.585852639	6.914092078	6.724766217	6.395953923	6.952663214	6.306907458	10.21261129	10.2503882	10.26193236	10.08293379	10.42378835	7.912847432
FBtr0071701	10.66606099	10.26725218	10.39346865	10.73994107	10.50011627	10.48679068	11.37215393	11.67092166	11.7268027	11.36008928	11.34849215	10.86402747
FBtr0071702	12.5720018	12.61731352	12.72309299	12.78300447	13.00710243	12.77858882	11.84027388	12.20284499	11.81334319	12.45967085	11.97115287	12.06041007
FBtr0071703	13.03318385	13.05513343	13.20920416	13.22987322	13.22741282	13.24783427	12.28405869	12.65489528	12.23121941	12.9853218	12.31637819	12.82133617
FBtr0071705	11.72097222	11.80322897	12.57627645	12.64045018	11.85638444	12.68362214	12.27152927	12.37486653	12.47124257	12.8044639	12.78816513	12.32073428
FBtr0071706	11.84270897	11.78114645	12.49971275	12.54846853	11.76469796	12.6368071	12.46478447	12.48471202	12.61254558	12.96028239	12.90712902	11.97029672
FBtr0071708	12.09000163	11.68768711	11.93849535	11.75799546	11.77250873	11.88579931	12.96104648	13.3154559	13.35604122	13.49022361	13.56149784	13.82527536
FBtr0071710	11.15158171	11.62627494	11.9210536	11.98854396	11.87779083	11.74661794	6.744738327	6.94995274	6.715410195	7.877490897	7.666410076	9.182404038
FBtr0071711	10.57413482	10.01403345	9.408460947	9.141845816	9.491159033	9.696426849	11.93211803	12.03450056	11.94958169	11.37259467	12.38616382	10.05414329
FBtr0071714	12.30584074	12.50243449	12.34590032	12.52779271	12.97030727	12.34061759	7.182522477	7.120693039	6.98655315	6.802741234	7.460054466	8.519073217
FBtr0071715	6.566767977	6.553372792	8.44161378	8.562728202	6.548279399	7.777902287	3.890864946	3.870877587	3.914564523	3.72468301	3.73061822	5.384505759
FBtr0071716	11.11349677	11.80539484	11.88026244	12.20001246	11.68293394	12.16140906	5.178443762	4.780026572	6.162427585	5.769163437	7.213591275	8.889858015
FBtr0071717	12.80061194	12.95990213	12.74777302	12.77120856	12.70465243	12.84286268	7.0581801	6.758573684	7.570331619	6.760749217	8.805443373	8.224977455
FBtr0071720	4.583073739	4.693704391	3.536003151	4.061871222	5.099732828	3.810638466	4.442963395	3.944155663	3.862798509	3.996858721	3.404535319	6.310289218
FBtr0071723	7.281272611	7.538313889	7.899128491	8.435110574	8.49302481	7.905872535	7.35233304	7.612101067	7.156225695	7.029371163	6.722274745	7.081272511
FBtr0071726	10.39203948	10.75305542	10.59912472	10.50622862	10.32012315	10.68343066	10.82556877	11.09392067	11.19759114	11.33559776	11.55788778	9.333517209
FBtr0071727	4.310798162	3.259588866	3.530844834	3.234869152	3.42005116	3.302421418	3.620668513	3.4341745	3.946356572	3.539580699	3.560299203	4.517596956
FBtr0071728	4.034479857	3.108357178	3.442465835	3.309438154	3.132642643	3.143409746	3.359169731	3.427820684	3.474020633	3.310267402	3.344288805	5.137130506
FBtr0071731	9.572833028	9.889473238	10.38208597	10.86040115	10.23018043	10.59855252	9.031926669	9.466901963	9.939722889	10.1055106	9.296112753	11.65355611
FBtr0071732	3.601791584	3.062553488	3.030124161	3.220082261	3.396145786	3.147697444	3.684908483	3.602409369	3.445038028	3.337582657	3.410395381	8.265441116
FBtr0071733	11.47391159	11.16181609	10.75551596	10.9358139	11.59313314	10.80252259	7.544533298	7.16572506	6.587759518	6.547417438	6.499031052	8.724377081
FBtr0071734	9.38390686	10.57292187	11.29008361	11.42515452	10.82364262	11.42694206	4.297506926	4.698429643	5.787327978	5.051698368	5.702618761	7.907274662
FBtr0071735	5.054423071	6.828281223	7.262373959	7.674618833	7.120609068	7.43001424	5.637216077	5.432735639	6.07581712	5.342238268	4.26230536	9.151812656
FBtr0071738	4.384802741	4.502890664	4.697784938	4.381117218	4.208727937	4.558996146	5.022234635	4.805638124	4.575832672	4.227078713	4.168313092	8.436299701
FBtr0071739	12.90016438	12.81563146	12.61401011	12.62277708	13.00527267	12.52103947	12.62820902	12.4780177	12.43963737	12.61105754	12.10238145	12.93236018
FBtr0071740	13.37887676	13.63258819	13.73829409	13.86222582	13.70287977	13.72660656	12.45795682	12.82636516	13.07550228	13.74198609	13.1606853	13.97937995
FBtr0071741	11.67530494	11.64134426	12.04609095	12.26790221	11.91120096	12.35386069	11.13136666	11.74700268	11.08662118	12.04943429	10.99180363	10.7026649
FBtr0071743	4.878632166	5.381774802	5.164178861	5.124303318	5.525915392	5.363227157	5.455412711	4.557477487	5.245636366	4.303758834	4.311633894	8.80983339
FBtr0071744	4.051694018	4.128194402	3.891496958	4.384989187	4.607626221	4.352228856	5.933541952	5.591332343	6.425610361	4.899576861	4.681123132	7.601416477
FBtr0071745	10.80728866	10.86129282	9.845608598	9.31931829	10.95609747	9.679754713	11.05160852	10.60150924	10.47343545	9.389375578	9.865879698	9.321778182
FBtr0071746	12.09370736	12.48575659	12.77616349	12.81416123	12.73181188	12.86044804	11.02492633	11.73238585	11.69886238	12.4229018	12.23167303	12.74240448
FBtr0071749	10.4082877	10.33559268	9.258087097	9.926030414	11.22589234	9.490569328	4.353591478	4.698362963	4.582176613	4.381871684	4.520755381	8.021324811
FBtr0071750	12.17893768	12.37763688	11.86143835	12.07061725	12.48947129	12.26068018	12.07374741	12.25001912	12.10628713	11.90675609	12.23374899	12.37467312
FBtr0071751	12.4854775	12.62186103	12.62944858	12.54727611	12.43411438	12.60851466	12.63794627	12.71849516	12.90892036	12.8016226	13.03573959	10.30236384
FBtr0071754	8.610711503	8.066619337	7.882711515	7.844716434	7.826850977	7.812309533	10.45963448	9.887903715	9.996545657	9.282355009	9.611320317	8.223428825
FBtr0071755	11.2811478	10.52300163	9.650196049	9.206318925	10.0710378	9.815752009	12.22557542	12.04016637	12.01090911	10.93905919	11.84615471	8.864124535
FBtr0071756	11.23152625	11.23532414	10.91258228	10.50703594	10.35510747	11.06855077	11.30645997	11.22087333	10.9199485	10.56689828	11.30383519	8.252821992
FBtr0071758	11.45502169	11.40633943	10.87321715	10.77524088	11.35461646	10.72000787	12.12435525	11.98538636	12.12108416	11.3368369	11.70343518	11.00925058
FBtr0071759	9.254242784	9.503120712	8.389316418	8.426964544	9.784881489	9.110126735	10.25422365	9.691976913	9.754315487	9.493101489	9.157127609	9.272247193
FBtr0071760	8.663614317	10.19692124	10.22020031	10.60560211	10.13635124	10.71443795	8.873887004	9.557957025	9.457384573	10.85747433	9.800830675	11.48009963
FBtr0071761	11.04311904	11.56032252	11.94863384	11.98564611	11.67569179	12.04963689	10.40617896	11.07947558	11.25037067	11.78761881	11.63820582	11.64036543
FBtr0071762	11.52792607	11.44786327	11.13210536	11.37059429	11.6268931	11.24368628	11.30587211	11.20264606	10.99671738	10.69603912	10.45528704	10.56649763
FBtr0071763	6.816853103	7.658800582	8.317365126	8.432803691	7.560913617	8.223633475	8.496086399	9.341886594	9.434352588	10.40427154	9.927782554	9.151840809
FBtr0071765	10.02754417	9.083211772	8.461676704	8.712122852	10.39687039	8.418522664	4.934601419	5.036151628	4.124245409	4.311205187	4.508219459	9.83341258
FBtr0071766	10.03459925	9.853008352	9.780458896	9.652539197	10.26528463	9.688953299	5.105740926	4.751613682	5.132626193	4.390839621	4.876438364	5.519073217
FBtr0071767	12.00305471	11.47995786	10.90381634	10.96958748	11.45705162	10.93583606	12.36764072	11.90654942	12.04904113	11.3612399	11.74558332	10.23745664
FBtr0071768	5.544859365	5.882173486	5.750555592	5.671253737	5.71606903	5.901011674	6.201725987	6.332969242	6.327092705	6.088707689	6.011238439	7.462263406
FBtr0071769	12.0355191	11.86297304	11.52439396	11.34078884	12.10570374	11.53460613	11.75716171	11.37538714	11.21610505	10.50310242	10.81274111	10.22331418
FBtr0071770	9.819258312	8.847152896	8.031606927	7.90758773	9.146915848	8.120793072	11.37459488	10.93665008	11.117577	9.706130938	10.79638174	8.633607032
FBtr0071771	11.4536022	11.82359075	12.02966725	12.1442007	11.5909199	12.1918827	11.2579879	11.76837375	11.64546957	12.13859541	11.97465976	9.833554893
FBtr0071773	10.78410445	11.86120837	12.04374794	11.90312856	11.74811316	12.08808073	6.106212202	5.802004465	5.414656487	5.768777164	7.166929303	7.870062585
FBtr0071774	9.554039295	9.306024995	9.282719643	9.090686472	9.005208241	9.440288652	10.68875717	10.69052491	10.58831437	10.44584897	10.84690829	8.981799008
FBtr0071775	9.552784355	9.547368851	9.081671169	8.589869453	8.285880726	9.304946988	9.633933915	9.252155669	9.031797127	8.97960611	9.052591416	9.227188727
FBtr0071777	12.22213824	12.11854995	12.10022539	12.25804857	12.30833502	12.25109671	11.44424517	11.4139507	11.05068589	10.92668212	10.71122653	9.240932733
FBtr0071778	11.82203607	12.06119356	12.17439484	12.42536565	12.41034964	12.05608959	11.29798757	11.46324832	11.44917878	11.77347536	11.3976379	12.32697556
FBtr0071779	9.175411075	9.99852612	10.63725666	11.05234586	10.75973559	10.9010844	8.812739189	9.606370787	9.550383565	10.33543759	9.866973641	10.67944553
FBtr0071780	8.051460745	9.380382705	11.69230636	11.8715496	9.992765174	11.52480476	5.625331867	5.05364573	5.83320636	5.685721542	5.832874828	9.609401683
FBtr0071781	5.065369817	4.564134243	4.512997972	4.712892872	4.668346088	4.53355089	5.404889501	5.585987051	4.889317778	5.070440852	4.217796824	6.034880378
FBtr0071782	12.88732927	12.74732832	12.5558029	12.59667984	12.82362699	12.7133326	12.10070704	11.84441394	11.69902984	11.09530959	11.07693869	10.12260504
FBtr0071783	6.798699893	6.201369212	6.044866197	6.453290391	7.508148929	6.320546053	7.4622225	7.139035573	6.883901802	6.401463225	5.897443744	10.42679948
FBtr0071784	11.49937828	11.46258969	10.85827487	10.88700176	11.3809115	11.02515403	11.82972079	11.49520647	11.15857214	10.45368116	10.80321501	7.434917572
FBtr0071786	10.23133808	9.168012915	8.332747759	8.427826968	9.600968263	8.195000073	11.93290769	11.427368	11.49648197	10.5336563	10.8506756	10.82821076
FBtr0071787	6.716447724	7.372966894	8.445131995	8.729684635	7.570240529	8.206208041	9.427658547	10.14934448	10.46018146	11.58051844	11.2425198	11.10268831
FBtr0071789	11.15006705	10.99806	11.62451694	11.79713213	10.94157153	11.61461378	11.15603477	11.32995545	11.45682653	11.9878154	11.51250459	9.513418893
FBtr0071791	9.710942433	10.7871723	11.82125691	11.73844073	10.19225225	11.85443044	8.715308255	9.29475008	9.270991857	10.64124842	10.45695098	9.985748458
FBtr0071792	9.442350957	10.54796721	11.48655802	11.40721688	9.782467213	11.63718319	8.809022075	9.316076258	9.052032171	10.67220238	10.43023582	9.006766745
FBtr0071797	11.56509613	12.36204734	12.77529124	12.84541599	12.06575624	12.85750635	10.72299055	11.30830655	10.60570933	11.70614601	11.47207982	11.8498079
FBtr0071799	7.109523543	6.789268882	5.99297911	6.277778368	7.316495148	6.215560179	8.069361686	7.712545571	7.391016694	6.999391235	7.024315246	7.393892364
FBtr0071800	12.72323853	12.93744001	13.19338783	13.18765141	12.88289498	13.14542172	12.24947032	12.38887094	12.56225249	12.36735132	12.40416883	12.30948954
FBtr0071801	11.84070181	11.78549232	12.00713357	11.87941431	12.11338412	11.7788091	11.85573608	11.96440271	11.76516105	11.68728281	11.82075593	11.86700628
FBtr0071802	11.80924022	11.8945539	12.08918688	12.15578635	12.04723119	11.83839689	11.91203076	11.88889504	11.91689615	11.84487885	11.81109383	12.00516132
FBtr0071803	9.333350604	10.8729847	11.29763611	11.59939256	10.95994906	11.50526488	6.84454509	7.537486332	7.291182674	7.857911346	7.717101287	9.691425114
FBtr0071804	10.28700101	10.80583374	10.75951806	10.9608801	10.79579487	10.77725203	4.584337197	4.56138724	4.684712158	4.961780738	5.357337344	7.088865604
FBtr0071805	3.662684039	3.433827435	3.504099149	3.409838951	3.421559945	3.412998252	3.869397667	3.715091651	3.787578733	3.678916987	4.064925952	6.709937112
FBtr0071806	10.19684147	10.46241148	10.35981994	10.63165036	10.9248623	10.60454721	5.10685917	5.151927801	5.213207283	4.978918627	5.087861649	6.786025182
FBtr0071811	12.13708195	11.97752715	12.08591217	11.96997963	12.05279092	12.02831039	11.90585392	11.75630466	11.83277156	11.47968509	11.51872765	10.42151818
FBtr0071813	11.79064491	12.52140775	13.26465021	13.21888578	12.23057822	13.30187404	10.9388216	12.09561674	11.53892077	13.08488118	12.24114022	10.34034162
FBtr0071819	11.61048558	11.84266113	11.42408995	11.63348725	12.01601514	11.19204828	7.052683244	6.497055042	7.132555251	6.941231931	6.510199241	6.988576765
FBtr0071820	10.81009545	12.00904395	12.22428036	12.35030809	11.44360676	12.35576058	10.84013935	12.25433081	11.69095567	12.46476196	12.49531084	12.17229967
FBtr0071821	10.81061509	10.20989062	9.681473687	9.479622448	10.53350144	9.456292393	10.49959479	10.06424023	9.942989314	9.487467658	9.315146165	9.374502014
FBtr0071822	9.555330153	10.16866848	11.20169328	10.89427195	9.295803825	11.18024006	8.691409585	9.094193044	9.497561074	9.656378739	10.02240485	8.476191292
FBtr0071823	9.400290287	10.73044704	10.13243007	9.852550576	9.96833963	9.586640161	9.615599109	9.678261035	9.613360551	9.647113002	9.759566661	8.479026795
FBtr0071826	6.684686915	7.846080808	9.108561569	9.062796306	8.460722499	8.165930525	6.615728204	8.487791407	8.367212913	9.781648715	8.724701084	10.81206208
FBtr0071827	11.61617723	11.31926872	11.9048205	12.03616314	12.12824094	11.63248299	12.32013054	12.05224354	13.05438466	13.19735773	12.90742837	13.55540601
FBtr0071828	10.95601489	10.43491549	10.60593041	10.39045295	9.797472828	10.59353912	11.91790825	11.51775766	11.80794746	10.95136938	12.04705757	8.514400434
FBtr0071830	3.692706158	4.023840829	4.204391163	4.923187221	4.567709713	4.839551505	5.091369796	5.636708715	5.280822725	6.27363151	5.321073045	7.035441362
FBtr0071831	6.180659096	6.049953073	5.972014796	5.80455957	6.094305753	6.090343232	7.940818636	7.58783751	7.366228655	7.48179701	7.060052789	6.277175793
FBtr0071832	12.64446821	12.12698069	12.18853899	12.13079342	12.61019822	12.03924431	12.44114621	12.11948432	12.32498095	11.53237531	11.69861625	11.21102199
FBtr0071833	6.195343661	6.271257581	7.286828487	7.635145644	6.700828084	7.503233436	8.412457645	9.234885434	9.191896697	10.72615599	9.774108866	9.514061489
FBtr0071834	10.87076341	10.50560793	10.48045922	10.32906606	10.78792826	10.66520799	11.33770446	11.35316282	11.30768734	11.13175422	11.11745818	9.914613105
FBtr0071835	11.71466972	10.71980061	11.03364042	10.99710262	11.54247054	10.99400248	11.45152414	10.68575982	11.15972649	10.24849285	10.27446051	10.24873999
FBtr0071836	10.30654741	8.225126441	9.405306151	9.616703397	10.64495781	9.506620982	3.814058162	3.571191381	4.190559553	5.438096531	5.623316735	5.629496511
FBtr0071837	7.616152554	8.798491566	8.132610771	7.761906211	7.577835898	8.189173223	8.927356645	8.782140853	9.076130956	8.412712098	9.103335285	5.159891514
FBtr0071838	11.04747002	11.52375267	10.9202053	10.63387209	10.60386535	10.94031984	10.98282984	11.34536399	11.13794552	10.53966599	11.39719207	10.69808779
FBtr0071839	8.164693271	8.086804992	6.460907986	6.900676046	8.197386759	6.875565068	4.449442521	3.996578562	3.358086758	3.622883509	3.735056367	5.825330262
FBtr0071840	11.12648476	11.04562139	10.64987193	10.87936116	11.08196643	10.68198592	11.5752624	11.65083801	11.66365972	11.46108818	11.52628585	11.75920391
FBtr0071841	11.36860942	11.34924788	10.86203195	11.07523538	11.3662245	11.02095175	11.79751097	11.9184383	11.77323327	11.99900396	11.63274198	12.59363538
FBtr0071842	12.38036165	11.94591015	11.58220616	11.75388257	12.19792318	11.61463987	12.98900148	12.83919776	12.96264601	12.64732546	12.63610812	13.01309655
FBtr0071843	10.56284972	10.80214143	11.40823016	11.45888846	10.76355333	11.50087518	11.16840449	12.00569156	12.10146906	12.69251532	12.64484435	12.59442387
FBtr0071845	13.23065059	12.77475943	12.8076679	12.91677839	13.04880438	12.78963302	13.34154099	13.1439143	13.11614902	12.83717984	12.80529195	12.92391403
FBtr0071846	7.919592746	8.110909204	8.972210143	8.450157972	7.53369805	8.46540723	8.611033653	8.543783528	8.179494629	8.393439798	8.739924703	6.117584925
FBtr0071848	12.28284376	11.74003011	11.37736249	11.11226356	11.79268392	11.2288339	11.90972788	11.59709116	11.47987942	10.55764376	10.78129536	10.500211
FBtr0071849	12.19046501	12.42070311	12.62308374	12.55130404	11.78226173	12.73030977	11.26835748	11.23937017	10.90284734	9.823825454	11.15271302	10.22585644
FBtr0071853	12.47864066	11.68719973	11.71828481	11.93242295	12.37308575	11.82742079	8.00864599	7.637529827	8.090751299	8.428632772	8.545568037	8.297109318
FBtr0071854	9.248593657	10.17552772	9.840502731	10.41577377	10.58139475	10.17685394	8.321170932	8.612886922	9.038561014	9.462378958	8.843020931	9.667431455
FBtr0071855	13.43141446	13.44152493	13.41096254	13.44793813	13.71346022	13.37353457	13.73724982	13.91196777	13.83263308	14.05649511	13.98463788	14.31203978
FBtr0071856	11.31394468	11.00780231	11.11461715	11.23608896	11.64131535	11.1856185	11.84230434	12.08371463	11.93420122	12.15319239	11.71643658	12.93245332
FBtr0071857	12.20529433	12.10882731	12.12515452	12.31151572	12.66815339	12.21036061	12.57224238	12.88395494	12.67214926	12.94390683	12.57691286	13.70176935
FBtr0071858	5.131692366	5.972993567	6.130199867	5.894366699	5.625393242	5.929177911	6.563187118	5.912386401	6.355733415	6.367386793	6.002491006	7.874520349
FBtr0071859	5.658337177	4.909744308	4.446937709	4.385444843	5.028020965	4.81272411	6.757201972	6.522273933	6.149724768	6.168463533	5.718621918	4.378913857
FBtr0071860	10.7720053	10.25817027	11.44372562	11.41416027	11.48219133	11.33657579	11.39718581	12.05298253	11.71660694	12.7287114	12.04821963	13.02628307
FBtr0071861	12.94221373	13.00769634	12.91320684	13.20539303	12.96865187	13.06414367	8.070404893	7.16814157	8.029539573	8.173981881	8.130747124	8.780141434
FBtr0071862	11.60043047	11.9534853	12.55633957	12.81714596	11.93579088	12.5327979	10.99179187	11.78434845	11.33576617	12.97619232	11.51757073	12.67816181
FBtr0071863	7.114639795	6.513193838	7.248820379	7.893497518	7.763640629	7.859122884	7.77785167	7.702167836	7.81145947	9.014965865	8.262942826	8.117730362
FBtr0071864	9.928979461	9.309327188	9.225099201	9.937973433	10.05757049	9.546022214	11.32690149	11.3167921	11.1358263	12.12034575	10.93798792	12.29295523
FBtr0071865	13.22944033	9.721952246	12.85599248	13.48182464	13.44401698	13.24624739	13.31412231	10.22978461	12.95359429	13.33030044	12.99277171	13.35535078
FBtr0071866	10.59127156	9.848590393	10.6131828	10.93904824	10.79646294	10.95903286	10.78186948	10.0630024	10.4121266	10.20388668	10.4384092	8.818288816
FBtr0071867	11.90071978	11.51267371	12.13000814	12.56609179	12.55565319	12.38774775	11.90207588	11.29729862	11.76274562	12.3878263	11.76102791	12.34926293
FBtr0071868	9.795623455	9.715954785	10.42748686	10.29814106	10.13571493	10.55197304	11.33821213	11.87824891	11.78760791	12.04338607	12.19154498	11.76961184
FBtr0071870	8.722053035	9.140370693	7.274411701	7.989714086	9.217273376	7.884950127	9.891441212	9.329980615	9.176346462	7.949410034	8.598319421	6.574697965
FBtr0071871	8.157971884	7.273957806	6.60310703	6.71354461	8.552851968	6.995062729	7.14267381	6.851632872	7.029759857	6.399934973	6.234219636	8.272039524
FBtr0071872	4.346503096	4.33556186	4.158442058	4.637424768	4.237968999	4.202441231	6.1458099	5.660015865	6.274580361	5.803575783	4.57404094	6.66820424
FBtr0071878	11.68432478	11.42941495	11.5618913	11.59771059	11.82340844	11.04713421	4.57776718	3.993927921	3.947011513	4.838946726	6.170856441	7.199166822
FBtr0071880	6.785052218	8.080956062	9.743282359	10.04298448	8.836753852	9.382781148	3.4414702	3.383980711	3.59438134	3.635707964	3.893760208	4.797651151
FBtr0071883	14.15840461	14.23254878	14.1721948	14.04220198	14.19089672	14.24875651	14.05842732	14.16368868	13.94792024	13.89284547	14.12216126	12.22229603
FBtr0071885	7.84816158	7.476444877	6.842453434	6.701823487	7.758817496	6.815672767	9.813003529	9.629512539	9.520623984	9.113005005	9.021575778	8.274748069
